session_pitch,time,rear_ankle_angle_x,rear_ankle_angle_y,rear_ankle_angle_z,elbow_angle_x,elbow_angle_y,elbow_angle_z,rear_hip_angle_x,rear_hip_angle_y,rear_hip_angle_z,rear_knee_angle_x,rear_knee_angle_y,rear_knee_angle_z,shoulder_angle_x,shoulder_angle_y,shoulder_angle_z,wrist_angle_x,wrist_angle_y,wrist_angle_z,pelvis_angle_x,pelvis_angle_y,pelvis_angle_z,lead_ankle_angle_x,lead_ankle_angle_y,lead_ankle_angle_z,glove_elbow_angle_x,glove_elbow_angle_y,glove_elbow_angle_z,lead_hip_angle_x,lead_hip_angle_y,lead_hip_angle_z,lead_knee_angle_x,lead_knee_angle_y,lead_knee_angle_z,glove_shoulder_angle_x,glove_shoulder_angle_y,glove_shoulder_angle_z,glove_wrist_angle_x,glove_wrist_angle_y,glove_wrist_angle_z,torso_angle_x,torso_angle_y,torso_angle_z,torso_pelvis_angle_x,torso_pelvis_angle_y,torso_pelvis_angle_z,pkh_time,fp_10_time,fp_100_time,MER_time,BR_time,MIR_time
1097_1,1,61.9067,-5.1587,15.008,26.312,0,11.0167,-25.4994,-19.6388,9.4841,33.3951,0,0,17.8342,84.9467,101.571,23.9582,-0.013,0,48.8574,-11.9472,131.3066,63.8482,4.4668,-13.5975,115.8,0,-49.3818,-84.0084,-37.3533,-5.8408,18.8296,0,0,-70.6197,34.1426,66.4014,-26.0423,-0.8934,0,44.1541,21.558,142.0328,0.8648,31.2153,16.9898,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0028,62.3949,-4.4699,15.3401,23.9697,0,11.7174,-26.2502,-18.9894,10.2455,33.5276,0,0,18.1666,85.1731,90.3113,17.3443,-0.5155,0,49.7464,-11.9802,130.9658,63.4546,4.3926,-13.3941,116.4735,0,-50.0185,-84.3788,-37.0007,-5.7302,17.9323,0,0,-71.699,34.9508,68.4784,-25.6405,-0.4395,0,45.1741,21.1152,142.5116,0.8588,31.2387,16.6137,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0056,62.8764,-3.7384,15.7222,22.8,0,12.9028,-26.924,-18.3436,11.155,33.6785,0,0,18.2273,85.6283,78.7999,11.1154,-0.9012,0,50.6133,-11.9254,130.5487,63.0786,4.3407,-13.2325,117.1859,0,-50.6153,-84.7309,-36.5539,-5.5753,17.0602,0,0,-72.4676,35.7079,70.3076,-25.1379,-0.1078,0,46.1303,20.7142,142.8666,0.9123,31.2364,16.2002,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0083,63.3513,-2.9625,16.1543,22.769,0,14.6301,-27.5203,-17.7077,12.1946,33.8524,0,0,17.9613,86.3245,67.2744,5.5656,-1.083,0,51.4515,-11.7778,130.059,62.7247,4.3067,-13.1193,117.9304,0,-51.1665,-85.0613,-36.0112,-5.3708,16.2206,0,0,-72.9599,36.3971,71.9206,-24.5413,0.0877,0,47.0204,20.3476,143.1021,1.0287,31.2,15.7352,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0111,63.8186,-2.1397,16.6342,23.7763,0,16.9205,-28.0377,-17.0858,13.3448,34.053,0,0,17.3252,87.263,55.9508,0.9543,-0.9883,0,52.2542,-11.5346,129.5006,62.3972,4.2847,-13.0603,118.6997,0,-51.6679,-85.3662,-35.3726,-5.1102,15.4196,0,0,-73.2092,37.0062,73.348,-23.8589,0.1353,0,47.8436,20.0087,143.2236,1.2079,31.1235,15.207,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0139,64.2757,-1.2671,17.1579,25.6626,0,19.7531,-28.4733,-16.4803,14.5846,34.2826,0,0,16.2892,88.4335,45.0142,-2.5176,-0.5695,0,53.0132,-11.1954,128.878,62.1001,4.2679,-13.06,119.4864,0,-52.1162,-85.6409,-34.6399,-4.7864,14.6623,0,0,-73.2456,37.5282,74.6176,-23.0994,0.0268,0,48.6003,19.6922,143.238,1.4453,31.0033,14.6079,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0167,64.7181,-0.3426,17.7181,28.2219,0,23.0636,-28.8228,-15.8919,15.8933,34.5416,0,0,14.8374,89.814,34.6129,-4.7266,0.189,0,53.7201,-10.7618,128.1963,61.8371,4.2486,-13.1211,120.2828,0,-52.5097,-85.8802,-33.8167,-4.3932,13.9526,0,0,-73.095,37.9607,75.7529,-22.2712,-0.2425,0,49.2926,19.3951,143.1535,1.7324,30.8387,13.9343,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0194,65.1398,0.6344,18.3047,31.2173,0,26.7472,-29.0803,-15.3196,17.2511,34.8286,0,0,12.9676,91.3711,24.8569,-5.6388,1.2654,0,54.3659,-10.2379,127.4614,61.611,4.219,-13.2447,121.0816,0,-52.8483,-86.0781,-32.9088,-3.9253,13.2927,0,0,-72.7778,38.306,76.7721,-21.3816,-0.6729,0,49.9238,19.1165,142.9792,2.0568,30.6313,13.1878,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0222,65.5328,1.6626,18.9045,34.3986,0,30.666,-29.2391,-14.7612,18.6401,35.1408,0,0,10.6905,93.0613,15.82,-5.3132,2.6007,0,54.9417,-9.6301,126.6802,61.4242,4.1715,-13.4295,121.8755,0,-53.1331,-86.2279,-31.9239,-3.38,12.6833,0,0,-72.3096,38.5703,77.6881,-20.4352,-1.2601,0,50.4985,18.8579,142.725,2.4027,30.3852,12.3748,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.025,65.8878,2.7381,19.5016,37.5203,0,34.6591,-29.2915,-14.2138,20.0448,35.4738,0,0,8.0286,94.8324,7.5453,-3.8959,4.1019,0,55.4387,-8.9464,125.8608,61.2779,4.0991,-13.672,122.6579,0,-53.3665,-86.3224,-30.8715,-2.7572,12.124,0,0,-71.7005,38.7632,78.5087,-19.4334,-1.9952,0,51.0223,18.6232,142.4016,2.752,30.1062,11.5063,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0278,66.1944,3.8537,20.0781,40.3582,0,38.5564,-29.2299,-13.6743,21.4525,35.8223,0,0,5.0135,96.6261,0.0533,-1.6074,5.6505,0,55.8493,-8.1964,125.0122,61.1726,3.9963,-13.9661,123.4228,0,-53.5514,-86.3546,-29.7627,-2.0607,11.6133,0,0,-70.957,38.8968,79.2367,-18.3741,-2.8651,0,51.5015,18.4179,142.0196,3.085,29.8016,10.5981,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0306,66.442,4.9993,20.6152,42.723,0,42.1926,-29.0476,-13.1397,22.8535,36.1805,0,0,1.6848,98.381,-6.6489,1.2785,7.1134,0,56.1671,-7.391,124.1449,61.1078,3.8592,-14.3038,124.165,0,-53.6915,-86.318,-28.6097,-1.2979,11.1486,0,0,-70.0826,38.9847,79.8715,-17.2512,-3.8523,0,51.9428,18.2492,141.5897,3.3817,29.4791,9.6688,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0333,66.6201,6.1614,21.0944,44.471,0,45.4217,-28.7392,-12.6078,24.2409,36.5421,0,0,-1.913,100.0355,-12.5595,4.4581,8.3574,0,56.3875,-6.5418,123.2698,61.0822,3.686,-14.6748,124.8805,0,-53.7899,-86.2072,-27.4256,-0.4799,10.7271,0,0,-69.0796,39.0413,80.4101,-16.055,-4.9363,0,52.3533,18.1248,141.1227,3.6228,29.1466,8.7396,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0361,66.7192,7.3241,21.4987,45.5099,0,48.1295,-28.3016,-12.0772,25.6101,36.9014,0,0,-5.732,101.5312,-17.6737,7.6249,9.2627,0,56.5084,-5.6602,122.3985,61.0938,3.4769,-15.0673,125.5664,0,-53.8493,-86.0184,-26.2235,0.3787,10.3459,0,0,-67.9502,39.081,80.8479,-14.7731,-6.0939,0,52.7401,18.0523,140.6286,3.7914,28.8118,7.8324,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0389,66.7315,8.4691,21.8141,45.8007,0,50.2438,-27.735,-11.5479,26.9583,37.2532,0,0,-9.7234,102.8164,-21.979,10.4946,9.7375,0,56.5301,-4.7578,121.5426,61.1403,3.2345,-15.4684,126.221,0,-53.8714,-85.7505,-25.0164,1.2608,10.0021,0,0,-66.6984,39.1171,81.1806,-13.3911,-7.3001,0,53.1102,18.0387,140.1173,3.8737,28.4813,6.9683,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0417,66.6514,9.5772,22.0302,45.3548,0,51.7399,-27.0431,-11.0213,28.2836,37.5935,0,0,-13.8395,103.8491,-25.4525,12.8281,9.7281,0,56.456,-3.845,120.7132,61.2187,2.9632,-15.8646,126.8437,0,-53.8565,-85.4048,-23.8158,2.1474,9.6936,0,0,-65.3306,39.1616,81.4046,-11.8947,-8.5294,0,53.4699,18.0892,139.5982,3.86,28.1611,6.1662,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0444,66.4766,10.6288,22.1418,44.2285,0,52.6423,-26.2336,-10.5001,29.5843,37.9192,0,0,-18.0349,104.5992,-28.0623,14.4483,9.2267,0,56.2928,-2.9309,119.9205,61.3262,2.6688,-16.2426,127.4353,0,-53.8041,-84.9861,-22.6319,3.0187,9.4186,0,0,-63.8567,39.2241,81.5182,-10.2714,-9.7566,0,53.8252,18.2071,139.0803,3.7461,27.8557,5.4411,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0472,66.208,11.6052,22.1489,42.5142,0,53.0215,-25.3186,-9.9883,30.8576,38.2285,0,0,-22.2677,105.05,-29.7709,15.2518,8.273,0,56.0502,-2.0231,119.1732,61.4598,2.3583,-16.59,127.9971,0,-53.7123,-84.5026,-21.4724,3.8556,9.1766,0,0,-62.2906,39.3121,81.5219,-8.5123,-10.9575,0,54.1811,18.3929,138.5721,3.5331,27.5684,4.8031,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.05,65.8506,12.4896,22.0568,40.3303,0,52.9866,-24.3143,-9.4911,32.0999,38.5212,0,0,-26.5007,105.1992,-30.5414,15.213,6.9509,0,55.7408,-1.1273,118.4777,61.6169,2.039,-16.8957,128.5314,0,-53.5791,-83.9661,-20.3424,4.6405,8.9678,0,0,-60.6498,39.4301,81.4191,-6.6146,-12.1097,0,54.5418,18.6438,138.0821,3.2284,27.3015,4.2559,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0528,65.4129,13.2677,21.8763,37.8103,0,52.6743,-23.2407,-9.0146,33.3051,38.7981,0,0,-30.7015,105.0586,-30.3454,14.3814,5.3809,0,55.3798,-0.2469,117.8386,61.7949,1.7179,-17.151,129.0408,0,-53.4024,-83.3913,-19.2443,5.3583,8.7933,0,0,-58.955,39.5797,81.2157,-4.5829,-13.1934,0,54.9102,18.9539,137.6183,2.8449,27.0556,3.7968,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0556,64.9077,13.9291,21.6224,35.0923,0,52.2355,-22.1207,-8.5655,34.4654,39.061,0,0,-34.8427,104.6525,-29.1709,12.8725,3.7071,0,54.9848,0.6168,117.2581,61.9919,1.4009,-17.3494,129.5281,0,-53.1811,-82.7962,-18.1772,5.9976,8.6553,0,0,-57.2297,39.7596,80.9201,-2.4309,-14.1918,0,55.2881,19.3141,137.1885,2.4011,26.8304,3.4163,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0583,64.3509,14.4669,21.3138,32.3094,0,51.8206,-20.9798,-8.1506,35.5708,39.3126,0,0,-38.9016,104.016,-27.0297,10.8543,2.0824,0,54.5742,1.4644,116.736,62.2062,1.0925,-17.4878,129.996,0,-52.9155,-82.2005,-17.1377,6.5504,8.5565,0,0,-55.4985,39.9656,80.5427,-0.1824,-15.0912,0,55.6758,19.7119,136.8003,1.9199,26.6244,3.0981,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0611,63.7612,14.8784,20.971,29.5817,0,51.5654,-19.844,-7.7768,36.6097,39.5564,0,0,-42.8595,103.1921,-23.9632,8.5292,0.6521,0,54.1675,2.2985,116.2705,62.4367,0.7953,-17.5658,130.4468,0,-52.6082,-81.6252,-16.1201,7.0131,8.5003,0,0,-53.786,40.1912,80.0953,2.1293,-15.8818,0,56.0723,20.1322,136.4606,1.4274,26.4344,2.8208,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0639,63.1591,15.1648,20.6154,27.0108,0,51.5782,-18.7392,-7.4503,37.5693,39.7962,0,0,-46.7015,102.2283,-20.0457,6.1148,-0.4614,0,53.7837,3.1228,115.8581,62.6825,0.5095,-17.5864,130.8823,0,-52.2644,-81.0916,-15.1167,7.3858,8.4902,0,0,-52.1158,40.4272,79.5903,4.4611,-16.5572,0,56.4753,20.5576,136.1758,0.9517,26.2564,2.5583,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0667,62.5661,15.3303,20.2676,24.6758,0,51.9309,-17.6896,-7.1765,38.437,40.0358,0,0,-50.4152,101.1734,-15.3847,3.824,-1.1711,0,53.4403,3.942,115.4944,62.943,0.2337,-17.5554,131.3033,0,-51.8917,-80.6199,-14.1193,7.6725,8.5299,0,0,-50.5089,40.6629,79.0403,6.7624,-17.1149,0,56.881,20.9691,135.9514,0.5206,26.0848,2.2821,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0694,62.003,15.3822,19.9461,22.632,0,52.6525,-16.7161,-6.9597,39.2008,40.279,0,0,-53.9904,100.0742,-10.1184,1.8474,-1.4343,0,53.1531,4.7609,115.1749,63.2179,-0.0356,-17.481,131.7101,0,-51.5006,-80.2281,-13.1195,7.8797,8.6226,0,0,-48.9825,40.8861,78.4572,8.9772,-17.5557,0,57.2848,21.3468,135.7916,0.1607,25.9131,1.963,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0722,61.4891,15.3295,19.666,20.9117,0,53.7283,-15.8353,-6.8025,39.8507,40.5293,0,0,-57.4183,98.9725,-4.4095,0.3385,-1.2564,0,52.9347,5.584,114.8952,63.507,-0.3034,-17.3735,132.1017,0,-51.1037,-79.9314,-12.1098,8.0165,8.7712,0,0,-47.5498,41.084,77.8514,11.0464,-17.8841,0,57.6812,21.6708,135.6994,-0.1054,25.7336,1.5731,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.075,61.0409,15.1823,19.4386,19.5259,0,55.1022,-15.0586,-6.7058,40.3797,40.7898,0,0,-60.6911,97.9029,1.5619,-0.5972,-0.6893,0,52.7945,6.4145,114.6518,63.81,-0.5753,-17.2445,132.4767,0,-50.7148,-79.7407,-11.0849,8.0933,8.9775,0,0,-46.2188,41.2436,77.2321,12.9119,-18.1072,0,58.0641,21.9221,135.676,-0.2597,25.5378,1.0876,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0778,60.6709,14.9509,19.2705,18.468,0,56.6837,-14.3911,-6.6686,40.7848,41.0627,0,0,-63.8015,96.8909,7.6086,-0.9075,0.1754,0,52.7379,7.2542,114.4425,64.1263,-0.8571,-17.1065,132.8327,0,-50.3485,-79.6623,-10.042,8.1209,9.2423,0,0,-44.9927,41.3527,76.6061,14.5193,-18.2346,0,58.4276,22.0832,135.721,-0.2906,25.3169,0.4868,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0806,60.3871,14.6456,19.1637,17.7179,0,58.3578,-13.8318,-6.6878,41.0672,41.3495,0,0,-66.7429,95.9523,13.5461,-0.5945,1.217,0,52.7662,8.1025,114.2665,64.4554,-1.1544,-16.9716,133.167,0,-50.0189,-79.6979,-8.9817,8.1102,9.5655,0,0,-43.8702,41.3999,75.9786,15.8219,-18.2782,0,58.7658,22.139,135.8319,-0.1936,25.0619,-0.2426,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0833,60.1922,14.2759,19.116,17.2467,0,59.9969,-13.3733,-6.7586,41.2332,41.6507,0,0,-69.5092,95.0935,19.2026,0.2899,2.2989,0,52.8772,8.9566,114.1246,64.7963,-1.4716,-16.8514,133.4769,0,-49.7385,-79.8441,-7.908,8.0711,9.9455,0,0,-42.8459,41.3758,75.3527,16.7832,-18.2506,0,59.0739,22.0775,136.0049,0.0287,24.7647,-1.1066,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0861,60.0838,13.8506,19.1213,17.0208,0,61.4738,-13.0029,-6.8739,41.2942,41.966,0,0,-72.0949,94.3116,24.4281,1.652,3.2837,0,53.0652,9.8112,114.0194,65.1476,-1.8115,-16.7563,133.7595,0,-49.5176,-80.0933,-6.8287,8.0124,10.3794,0,0,-41.9112,41.2731,74.7301,17.3795,-18.1655,0,59.3478,21.8898,136.2344,0.3664,24.4177,-2.1038,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0889,60.0544,13.3781,19.1711,17.0064,0,62.6732,-12.7033,-7.0254,41.2661,42.2936,0,0,-74.4955,93.5964,29.1017,3.3685,4.0468,0,53.3215,10.6587,113.9545,65.5079,-2.1752,-16.6947,134.0125,0,-49.3631,-80.4342,-5.7547,7.9412,10.8633,0,0,-41.0555,41.0868,74.1113,17.6014,-18.0362,0,59.585,21.5711,136.5134,0.8033,24.0152,-3.2252,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0917,60.092,12.8664,19.2547,17.1717,0,63.5029,-12.4537,-7.2036,41.169,42.631,0,0,-76.7076,92.9319,33.1357,5.299,4.4885,0,53.6359,11.4893,113.9345,65.8751,-2.5618,-16.6733,134.2341,0,-49.2785,-80.8526,-4.6999,7.8627,11.3925,0,0,-40.2672,40.815,73.4959,17.4547,-17.8756,0,59.7847,21.1204,136.8344,1.3183,23.5534,-4.4551,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0944,60.1812,12.3238,19.3611,17.4901,0,63.9012,-12.2318,-7.398,41.0266,42.9744,0,0,-78.7289,92.2986,36.4784,7.3007,4.5432,0,53.9967,12.292,113.9645,66.2471,-2.9682,-16.6961,134.4237,0,-49.2632,-81.333,-3.68,7.7805,11.9615,0,0,-39.5347,40.4581,72.8834,16.9596,-17.695,0,59.9473,20.5403,137.1889,1.8868,23.0309,-5.772,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.0972,60.3038,11.7593,19.4797,17.9408,0,63.8417,-12.0154,-7.5983,40.8643,43.3191,0,0,-80.559,91.6757,39.1139,9.2411,4.183,0,54.3924,13.0551,114.0494,66.6217,-3.3896,-16.765,134.5815,0,-49.313,-81.8594,-2.7117,7.6965,12.5645,0,0,-38.8471,40.0196,72.2736,16.15,-17.5042,0,60.0753,19.8372,137.5688,2.4825,22.4486,-7.1504,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1,60.4408,11.1831,19.601,18.5093,0,63.3341,-11.7833,-7.7943,40.709,43.6599,0,0,-82.1991,91.0428,41.0591,11.0099,3.4191,0,54.8123,13.7665,114.1938,66.9964,-3.8196,-16.8793,134.7089,0,-49.4204,-82.4169,-1.8117,7.6108,13.1957,0,0,-38.195,39.505,71.6664,15.0711,-17.3108,0,60.1721,19.021,137.9662,3.0795,21.8102,-8.5624,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1028,60.5731,10.6068,19.7177,19.1862,0,62.4217,-11.5175,-7.9765,40.5867,43.9908,0,0,-83.6526,90.3819,42.3592,12.5268,2.2976,0,55.247,14.415,114.4013,67.3688,-4.2509,-17.0365,134.8083,0,-49.5749,-82.9921,-0.9957,7.5227,13.8497,0,0,-37.5703,38.9225,71.0623,13.7763,-17.1204,0,60.2426,18.104,138.3739,3.6539,21.1217,-9.979,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1056,60.6832,10.0436,19.8244,19.9669,0,61.1761,-11.2039,-8.137,40.5221,44.3058,0,0,-84.925,89.6784,43.0822,13.7473,0.8928,0,55.6894,14.9909,114.6741,67.7368,-4.6756,-17.232,134.8831,0,-49.7647,-83.5745,-0.2773,7.4304,14.5217,0,0,-36.9663,38.2815,70.4621,12.3243,-16.9361,0,60.2923,17.1009,138.7858,4.1858,20.3912,-11.3722,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1083,60.7562,9.5078,19.9186,20.8488,0,59.689,-10.8329,-8.2695,40.5365,44.5988,0,0,-86.0241,88.9219,43.3119,14.6639,-0.7019,0,56.1347,15.4858,115.0133,68.0983,-5.0862,-17.4598,134.9375,0,-49.9765,-84.1568,0.3325,7.3314,15.2074,0,0,-36.3769,37.5928,69.8662,10.7756,-16.7591,0,60.327,16.028,139.1972,4.6598,19.6286,-12.7164,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1111,60.7808,9.0143,19.9994,21.8302,0,58.0632,-10.3999,-8.3697,40.6468,44.8647,0,0,-86.9605,88.1062,43.1415,15.3039,-2.3841,0,56.5806,15.8941,115.4181,68.4517,-5.4757,-17.7127,134.9757,0,-50.1976,-84.7347,0.8259,7.2231,15.9036,0,0,-35.7957,36.868,69.2744,9.1883,-16.5885,0,60.3527,14.9024,139.6049,5.0664,18.8449,-13.9891,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1139,60.75,8.5778,20.0676,22.9083,0,56.4029,-9.9048,-8.4355,40.865,45.0992,0,0,-87.7473,87.2292,42.6671,15.7245,-4.0525,0,57.0272,16.2119,115.8867,68.7957,-5.8387,-17.9829,135.0023,0,-50.416,-85.3074,1.1983,7.1028,16.6078,0,0,-35.2152,36.1188,68.6847,7.6157,-16.4221,0,60.3745,13.741,140.0067,5.4018,18.0517,-15.1722,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1167,60.6615,8.2119,20.125,24.078,0,54.8042,-9.3518,-8.467,41.1966,45.2993,0,0,-88.4006,86.2916,41.9824,16.0053,-5.6153,0,57.4767,16.4377,116.4158,69.1293,-6.1717,-18.2625,135.021,0,-50.6214,-85.8766,1.4486,6.9677,17.3181,0,0,-34.6255,35.3567,68.0924,6.1027,-16.2564,0,60.3972,12.5603,140.4024,5.6678,17.2601,-16.2519,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1194,60.5178,7.928,20.1733,25.3307,0,53.3478,-8.748,-8.4665,41.6409,45.4639,0,0,-88.9391,85.2963,41.1745,16.2387,-6.9977,0,57.9325,16.5721,117.0013,69.4521,-6.4733,-18.5436,135.0351,0,-50.8056,-86.4459,1.5785,6.8157,18.0332,0,0,-34.0131,34.5923,67.4896,4.6841,-16.0874,0,60.4242,11.3752,140.7926,5.8713,16.481,-17.2192,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1222,60.3262,7.7344,20.2135,26.6541,0,52.093,-8.103,-8.438,42.1905,45.5941,0,0,-89.3847,84.2472,40.3211,16.5211,-8.1451,0,58.3993,16.6168,117.6386,69.764,-6.7444,-18.8189,135.0464,0,-50.9631,-87.0202,1.5925,6.6447,18.7519,0,0,-33.3606,33.8354,66.864,3.3831,-15.9107,0,60.4578,10.1987,141.179,6.0227,15.7237,-18.0694,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.125,60.0977,7.6355,20.2453,28.0322,0,51.0742,-7.4268,-8.3872,42.8316,45.693,0,0,-89.7616,83.1478,39.4889,16.9427,-9.0259,0,58.8816,16.5748,118.3228,70.0653,-6.9883,-19.082,135.0553,0,-51.0903,-87.6045,1.4968,6.4534,19.4728,0,0,-32.6463,33.0945,66.1988,2.211,-15.7223,0,60.4991,9.0412,141.5641,6.1352,14.9959,-18.8016,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1278,59.8464,7.6309,20.2664,29.446,0,50.3002,-6.7296,-8.321,43.5445,45.7658,0,0,-90.0963,82.0005,38.7329,17.5797,-9.63,0,59.3838,16.4494,119.049,70.357,-7.2103,-19.3274,135.0606,0,-51.1862,-88.203,1.2988,6.241,20.1942,0,0,-31.8444,32.3766,65.4728,1.1674,-15.5188,0,60.5482,7.9102,141.9508,6.2228,14.3035,-19.4183,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1306,59.589,7.7162,20.2727,30.8743,0,49.7559,-6.02,-8.2469,44.3048,45.82,0,0,-90.4166,80.8061,38.0974,18.4882,-9.9663,0,59.9089,16.2442,119.8127,70.64,-7.4173,-19.5508,135.0598,0,-51.2514,-88.8185,1.0068,6.007,20.9137,0,0,-30.9261,31.6872,64.6612,0.2415,-15.2977,0,60.604,6.8107,142.3422,6.2993,13.6504,-19.9244,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1333,59.3426,7.8822,20.2581,32.2947,0,49.4057,-5.3052,-8.1725,45.0846,45.8645,0,0,-90.7509,79.5636,37.6166,19.6997,-10.0587,0,60.4586,15.9625,120.6094,70.9155,-7.6173,-19.7489,135.0486,0,-51.2879,-89.4517,0.6293,5.7517,21.6278,0,0,-29.8612,31.0306,63.7367,-0.586,-15.0578,0,60.6649,5.7444,142.7412,6.3771,13.0386,-20.3267,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1361,59.1242,8.1163,20.2153,33.6853,0,49.1993,-4.5897,-8.1051,45.8538,45.9095,0,0,-91.1269,78.2709,37.3158,21.2196,-9.9411,0,61.0326,15.6076,121.4349,71.1851,-7.8185,-19.9196,135.022,0,-51.2983,-90.1008,0.1743,5.4762,22.3324,0,0,-28.6207,30.4097,62.6714,-1.3403,-14.7993,0,60.7288,4.7111,143.1503,6.4659,12.4685,-20.633,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1389,58.9492,8.4031,20.1363,35.0251,0,49.0772,-3.8761,-8.0511,46.5824,45.9655,0,0,-91.5701,76.9254,37.2128,23.0284,-9.6527,0,61.6286,15.1826,122.2851,71.45,-8.0289,-20.0616,134.9744,0,-51.2859,-90.7614,-0.3498,5.1821,23.0222,0,0,-27.1788,29.8262,61.4396,-2.05,-14.5239,0,60.7933,3.7084,143.571,6.5722,11.9392,-20.8522,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1417,58.8304,8.7257,20.0134,36.2958,0,48.978,-3.1652,-8.0158,47.2417,46.0426,0,0,-92.1024,75.5253,37.3184,25.0837,-9.2336,0,62.2422,14.6911,123.1553,71.7114,-8.2551,-20.1749,134.9003,0,-51.2538,-91.4269,-0.935,4.8718,23.6913,0,0,-25.5168,29.2812,60.0205,-2.7438,-14.2345,0,60.8563,2.7333,144.004,6.6992,11.4488,-20.9933,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1444,58.7768,9.0668,19.8403,37.4817,0,48.8442,-2.4567,-8.003,47.8066,46.1498,0,0,-92.7401,74.071,37.6369,27.3261,-8.7212,0,62.8669,14.1371,124.0403,71.9701,-8.5021,-20.26,134.7949,0,-51.2048,-92.0884,-1.5733,4.5485,24.3332,0,0,-23.6253,28.7752,58.4008,-3.4478,-13.9354,0,60.9161,1.7823,144.4487,6.8465,10.995,-21.0652,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
1097_1,1.1472,58.793,9.4102,19.6132,38.5708,0,48.6277,-1.7499,-8.0146,48.257,46.294,0,0,-93.4931,72.5663,38.1656,29.6836,-8.1483,0,63.4948,13.5264,124.9336,72.2264,-8.7725,-20.3183,134.6549,0,-51.1417,-92.736,-2.2557,4.2159,24.9413,0,0,-21.5072,28.3079,56.5777,-4.1833,-13.6317,0,60.9712,0.8528,144.9032,7.0109,10.5755,-21.0772,0.1056,0.7722,0.8278,0.9722,1.0028,1.05
